customeraccount,sexo,cp,ciudad,estado,cve_prom,cve_suc,cve_zona,edo_civil
1-781190-VV,M,5120,CUAJIMALPA DE MORELOS,CIUDAD DE MEXICO,V0588,206,6777.0,C
1-707204-Z\,F,14140,TLALPAN,CIUDAD DE MEXICO,V0551,26,4831.0,S
1-680365-K[,M,52945,ATIZAPAN DE ZARAGOZA,MEXICO,W0852,85,4831.0,C
1-998318-RH,F,37160,LEON,GUANAJUATO,W4787,478,9931.0,C
1-191497-BI,F,45470,ACATIC,JALISCO,W1752,175,6150.0,S
1-475116-W[,F,4220,COYOACAN,DF,Z0154,3015,4831.0,S
1-516294-PB,F,76803,SAN JUAN DEL RIO,QUERETARO,W3716,371,9931.0,C
1-305509-R\,M,36660,IRAPUATO,GUANAJUATO,W2748,274,9931.0,C
1-307111-B\,F,33000,DELICIAS,CHIHUAHUA,X1322,1132,6777.0,C
1-754662-S[,F,9180,IZTAPALAPA,CIUDAD DE MEXICO,W0994,99,9934.0,C
1-222214-CU,F,58000,MORELIA,MICHOACAN DE OCAMPO,W2923,292,6150.0,C
1-980737-D\,M,9310,IZTAPALAPA,CIUDAD DE MEXICO,W0602,60,4831.0,V
1-810582-AK,M,99300,JEREZ,ZACATECAS,W8262,826,9931.0,S
1-690581-RX,M,36200,ROMITA,GUANAJUATO,W4149,414,9931.0,C
1-949262-QI,F,45470,ACATIC,JALISCO,V8154,175,6150.0,C
1-854354-[A,M,21240,MEXICALI,BAJA CALIFORNIA,X9732,1973,6777.0,C
1-953900-E\,F,22920,ENSENADA,BAJA CALIFORNIA,W1392,139,6777.0,V
1-756425-UZ,M,85137,CAJEME,SONORA,V0200,723,6777.0,C
1-890625-KZ,M,14340,TLALPAN,CIUDAD DE MEXICO,W0448,44,4831.0,C
1-937087-SI,F,45136,ZAPOPAN,JALISCO,Z5582,3558,6150.0,C
1-819801-CB,F,6760,CUAUHTEMOC,CIUDAD DE MEXICO,W0998,99,9934.0,S
1-705893-KX,M,54740,CUAUTITLAN IZCALLI,MEXICO,W5908,590,9934.0,S
1-509639-NX,M,44200,GUADALAJARA,JALISCO,V0302,109,6150.0,S
1-104856-ZY,M,47600,TEPATITLAN DE MORELOS,JALISCO,V0329,158,6150.0,C
1-548204-BX,M,87448,MATAMOROS,TAMAULIPAS,V0208,257,9932.0,C
1-561199-QF,M,11430,MIGUEL HIDALGO,CIUDAD DE MEXICO,W0614,61,4831.0,C
1-160826-FU,M,2840,AZCAPOTZALCO,CIUDAD DE MEXICO,W0072,7,9934.0,C
1-764374-IB,F,47420,LAGOS DE MORENO,JALISCO,W1513,151,9931.0,V
1-721221-HC,F,59000,SAHUAYO,MICHOACAN DE OCAMPO,W1602,160,6150.0,C
1-137937-QG,M,12910,MILPA ALTA,CIUDAD DE MEXICO,W0093,9,4831.0,S
1-568145-EX,M,89553,CIUDAD MADERO,TAMAULIPAS,V1062,3702,9932.0,C
1-476937-C[,F,10100,LA MAGDALENA CONTRERAS,CIUDAD DE MEXICO,W0413,41,9934.0,S
1-651356-ZW,F,6470,CUAUHTEMOC,CIUDAD DE MEXICO,W0404,40,9934.0,C
1-246097-VD,F,45520,TLAQUEPAQUE,JALISCO,W1193,119,6150.0,C
1-856319-WQ,M,44270,GUADALAJARA,JALISCO,Z0463,3046,6150.0,C
1-886512-LC,M,67170,GUADALUPE,NUEVO LEON,W2512,251,9932.0,S
1-883453-SJ,M,34038,DURANGO,DURANGO,W2202,220,9932.0,C
1-330436-HL,F,49000,ZAPOTLAN EL GRANDE,JALISCO,V0407,153,6150.0,S
1-286311-ZO,F,83190,HERMOSILLO,SONORA,X0771,1077,6777.0,C
1-969788-ZR,F,98606,GUADALUPE,ZACATECAS,W2851,285,9931.0,S
1-855067-NT,F,10500,LA MAGDALENA CONTRERAS,CIUDAD DE MEXICO,V0044,62,4831.0,C
1-234747-HF,M,76047,QUERETARO,QUERETARO,W3704,370,9931.0,C
1-786120-VL,M,37129,LEON,GUANAJUATO,W2748,274,9931.0,C
1-803935-[[,M,72560,PUEBLA,PUEBLA,W3168,316,9933.0,C
1-826735-[G,M,58520,PURUANDIRO,MICHOACAN DE OCAMPO,V0397,602,9934.0,C
1-717755-FL,M,64520,MONTERREY,NUEVO LEON,W7302,730,9932.0,C
1-507975-CJ,M,54800,CUAUTITLAN,MEXICO,W0485,48,9934.0,C
1-675952-[E,M,44950,GUADALAJARA,JALISCO,W4493,449,6150.0,S
1-696949-PB,M,29066,TUXTLA GUTIERREZ,CHIAPAS,W3663,366,9610.0,C
1-371856-RT,F,31050,CHIHUAHUA,CHIHUAHUA,W7569,756,6777.0,S
1-643700-J\,M,9897,IZTAPALAPA,CIUDAD DE MEXICO,W0058,5,4831.0,C
1-728099-WP,M,48740,EL GRULLO,JALISCO,V0332,161,6150.0,C
1-369553-YG,M,25750,MONCLOVA,COAHUILA DE ZARAGOZA,V0322,247,9932.0,C
1-153727-BE,F,3920,BENITO JUAREZ,CIUDAD DE MEXICO,Z0154,3015,4831.0,C
1-354898-TM,M,45315,TALA,JALISCO,W1744,174,6150.0,C
1-488737-JG,M,66050,GENERAL ESCOBEDO,NUEVO LEON,V0206,254,9932.0,C
1-115328-BG,M,48740,EL GRULLO,JALISCO,W1611,161,6150.0,C
1-439532-[E,M,47170,SAN JULIAN,JALISCO,V8154,165,6150.0,C
1-987667-XP,F,53160,,MEXICO,W0265,26,4831.0,C
1-424527-[V,M,89338,TAMPICO,TAMAULIPAS,X5922,1592,9932.0,C
1-629536-QA,F,53140,NAUCALPAN DE JUAREZ,MEXICO,V0522,3002,9934.0,C
1-155030-CW,M,53240,NAUCALPAN DE JUAREZ,MEXICO,V0515,565,9934.0,C
1-502108-VM,M,5600,CUAJIMALPA DE MORELOS,CIUDAD DE MEXICO,V0589,39,4831.0,S
1-777991-GD,M,48200,TALPA DE ALLENDE,JALISCO,W1913,191,6150.0,C
1-606008-SO,M,81249,AHOME,SINALOA,W1974,197,6777.0,C
1-492358-CA,M,64720,MONTERREY,NUEVO LEON,W2483,248,9932.0,C
1-305205-YM,F,86781,JONUTA,TABASCO,W9813,981,9610.0,S
1-533810-CG,F,77533,BENITO JUAREZ,QUINTANA ROO,V0132,378,9610.0,S
1-367532-TW,M,53950,NAUCALPAN,MEXICO,W0211,21,9934.0,S
1-710431-YP,M,45730,VILLA CORONA,JALISCO,W1832,183,6150.0,C
1-329270-GR,F,63010,TEPIC,NAYARIT,W1718,171,6150.0,C
1-796963-F\,M,48200,TALPA DE ALLENDE,JALISCO,X4314,1431,9931.0,C
1-730005-HX,F,44360,GUADALAJARA,JALISCO,W1152,115,6150.0,S
1-951290-RJ,M,62130,CUERNAVACA,MORELOS,V0080,815,9931.0,C
1-744748-VH,M,81460,SALVADOR ALVARADO,SINALOA,X2163,1216,6777.0,C
1-280200-JB,M,60950,LAZARO CARDENAS,MICHOACAN DE OCAMPO,W8132,813,6150.0,C
1-108752-CL,F,21130,MEXICALI,BAJA CALIFORNIA,W1493,149,6777.0,S
1-549566-PV,M,3020,BENITO JUAREZ,CIUDAD DE MEXICO,V0024,15,4831.0,C
1-842559-JG,M,91808,VERACRUZ,VERACRUZ DE IGNACIO DE LA LLAVE,V0279,781,9933.0,C
1-908398-KI,M,47270,ENCARNACION DE DIAZ,JALISCO,W1562,156,9931.0,C
1-723896-YA,M,48760,TONAYA,JALISCO,V8154,167,6150.0,C
1-334319-BZ,F,36690,IRAPUATO,GUANAJUATO,W2828,282,9931.0,C
1-940159-QT,F,53950,NAUCALPAN DE JUAREZ,MEXICO,V0575,72,9934.0,C
1-790917-PV,M,15000,VENUSTIANO CARRANZA,CIUDAD DE MEXICO,W0998,99,9934.0,S
1-847989-SI,F,94294,BOCA DEL RIO,VERACRUZ DE IGNACIO DE LA LLAVE,V0190,337,9933.0,C
1-212681-DY,F,45188,ZAPOPAN,JALISCO,Z8083,3808,6150.0,C
1-618059-IM,M,3100,BENITO JUAREZ,CIUDAD DE MEXICO,W0192,19,9934.0,C
1-368653-OX,M,21240,MEXICALI,BAJA CALIFORNIA,W1492,149,6777.0,C
1-751758-[K,M,64000,MONTERREY,NUEVO LEON,W2543,254,9932.0,C
1-844021-BQ,M,24100,CARMEN,CAMPECHE,W3066,306,9610.0,C
1-901217-JG,F,1780,ALVARO OBREGON,CIUDAD DE MEXICO,V0118,39,4831.0,C
1-901218-DD,F,44160,GUADALAJARA,JALISCO,V0418,106,6150.0,S
1-373833-EJ,M,45070,ZAPOPAN,JALISCO,W1291,129,6150.0,C
1-922744-FT,F,32310,JUAREZ,CHIHUAHUA,V0318,211,6777.0,S
1-462933-PW,F,23450,LOS CABOS,BAJA CALIFORNIA SUR,X6873,1687,6777.0,C
1-911394-HS,M,90460,XALOZTOC,TLAXCALA,W0788,78,9934.0,C
1-409489-JQ,M,45500,TLAQUEPAQUE,JALISCO,Z0455,3045,6150.0,C
1-425581-IL,F,76040,SANTIAGO DE QUERETARO,QUERETARO,W3704,370,9931.0,S
1-386226-DQ,F,67350,ALLENDE,NUEVO LEON,W2568,256,9932.0,C
1-632204-NU,M,4600,COYOACAN,CIUDAD DE MEXICO,V0703,596,4831.0,C
1-378900-[Q,F,5129,CUAJIMALPA DE MORELOS,CIUDAD DE MEXICO,X1488,1148,9934.0,C
1-477619-XM,M,28000,COLIMA,COLIMA,W1722,172,6150.0,C
1-963293-PQ,M,44910,GUADALAJARA,JALISCO,V0302,109,6150.0,C
1-360084-CA,F,97730,ESPITA,YUCATAN,W3803,380,9610.0,V
1-100916-MK,M,67174,GUADALUPE,NUEVO LEON,W0684,68,9934.0,S
1-415124-OR,M,49600,ZAPOTILTIC,JALISCO,W1532,153,6150.0,C
1-875944-OS,M,44200,GUADALAJARA,JALISCO,W3052,305,6150.0,D
1-631139-EM,F,45188,ZAPOPAN,JALISCO,W1009,100,6150.0,S
1-868196-JV,F,94299,BOCA DEL RIO,VERACRUZ DE IGNACIO DE LA LLAVE,V0457,446,9933.0,C
1-703533-BD,F,86760,CENTLA,TABASCO,W3552,355,9610.0,V
1-454767-QD,M,62584,TEMIXCO,MORELOS,V0415,965,4831.0,S
1-214082-QH,F,34290,DURANGO,DURANGO,W2223,222,9932.0,S
1-613964-CI,M,54080,TLALNEPANTLA,MEXICO,W4352,435,9934.0,C
1-284220-IU,M,86126,CENTRO,TABASCO,V0555,16,9934.0,C
1-154039-VJ,F,28450,COMALA,COLIMA,V0282,172,6150.0,C
1-485553-UC,M,54880,MELCHOR OCAMPO,MEXICO,W0413,41,9934.0,S
1-954299-NP,M,53310,NAUCALPAN DE JUAREZ,MEXICO,W0108,10,9934.0,C
1-422898-OS,M,3340,BENITO JUAREZ,CIUDAD DE MEXICO,W0221,22,9934.0,C
1-999502-ZM,M,21700,MEXICALI,BAJA CALIFORNIA,W1441,144,6777.0,C
1-939560-BB,M,27100,TORREON,COAHUILA DE ZARAGOZA,W8113,811,9932.0,C
1-635413-DN,F,27148,TORREON,COAHUILA DE ZARAGOZA,V0123,424,9932.0,C
1-600702-JS,M,6920,CUAUHTEMOC,CIUDAD DE MEXICO,W0345,34,9934.0,S
1-904778-FG,M,72450,PUEBLA,PUEBLA,W4634,463,9933.0,C
1-356180-DW,F,3810,BENITO JUAREZ,CIUDAD DE MEXICO,V0693,44,4831.0,S
1-823452-ET,M,54110,TLALNEPANTLA DE BAZ,MEXICO,W0132,13,9934.0,C
1-302898-SZ,M,10200,LA MAGDALENA CONTRERAS,CIUDAD DE MEXICO,V0555,16,9934.0,S
1-787640-YP,M,16090,XOCHIMILCO,CIUDAD DE MEXICO,W5592,559,4831.0,C
1-903288-DJ,F,9890,IZTAPALAPA,CIUDAD DE MEXICO,W5762,576,4831.0,C
1-963547-JO,M,86780,JONUTA,TABASCO,V0405,1901,9610.0,C
1-950714-LM,F,22500,TIJUANA,BAJA CALIFORNIA,W1322,132,6777.0,C
1-562979-CN,M,53340,NAUCALPAN,MEXICO,W0583,58,9934.0,C
1-231157-YP,M,83140,HERMOSILLO,SONORA,W6823,682,6777.0,C
1-135982-SM,M,45030,ZAPOPAN,JALISCO,W1009,100,6150.0,S
1-570529-EC,F,3100,BENITO JUAREZ,CIUDAD DE MEXICO,W0158,15,4831.0,C
1-628126-VF,F,45280,IXTLAHUACAN DEL RIO,JALISCO,W1764,176,6150.0,S
1-196541-[[,M,31060,CHIHUAHUA,CHIHUAHUA,V0463,721,6777.0,C
1-920619-KB,F,21420,TECATE,BAJA CALIFORNIA,V8158,136,6777.0,C
1-904262-VC,F,59000,SAHUAYO,MICHOACAN DE OCAMPO,W2963,296,6150.0,C
1-873887-QE,F,7509,GUSTAVO A MADERO,CIUDAD DE MEXICO,V0389,586,4831.0,V
1-305392-LM,M,64619,MONTERREY,NUEVO LEON,V0462,252,9932.0,C
1-570664-FC,M,4980,COYOACAN,CIUDAD DE MEXICO,W0443,44,4831.0,C
1-936997-PW,F,9780,IZTAPALAPA,CIUDAD DE MEXICO,V0195,576,4831.0,S
1-831230-E[,M,53140,NAUCALPAN,MEXICO,Z7062,3706,9934.0,S
1-370925-VB,M,22224,TIJUANA,BAJA CALIFORNIA,W8963,896,6777.0,U
1-815858-FH,F,47270,ENCARNACION DE DIAZ,JALISCO,V0253,156,9931.0,C
1-357104-RL,F,53125,NAUCALPAN,MEXICO,Z7062,3706,9934.0,C
1-961295-NK,M,47300,YAHUALICA DE GZALEZ GALLO,JALISCO,W1648,164,6150.0,S
1-581897-XM,F,58020,MORELIA,MICHOACAN DE OCAMPO,W3003,300,6150.0,S
1-426160-NV,M,54040,TLALNEPANTLA DE BAZ,MEXICO,V0523,584,4831.0,C
1-533256-EX,M,91158,XALAPA,VERACRUZ DE IGNACIO DE LA LLAVE,X1344,1134,9933.0,C
1-634173-TG,F,55030,ECATEPEC DE MORELOS,MEXICO,W4303,430,9934.0,C
1-464927-QV,M,44540,GUADALAJARA,JALISCO,W1071,107,6150.0,C
1-708546-BN,F,58350,MORELIA,MICHOACAN DE OCAMPO,V0435,702,6150.0,S
1-370210-EE,F,7810,GUSTAVO A MADERO,CIUDAD DE MEXICO,W0995,99,9934.0,S
1-106356-UN,M,11700,MIGUEL HIDALGO,CIUDAD DE MEXICO,W8272,827,9931.0,C
1-760320-JF,M,21280,MEXICALI,BAJA CALIFORNIA,W1491,149,6777.0,C
1-538725-VW,M,49700,SAN GABRIEL,JALISCO,W1662,166,6150.0,C
1-379889-GS,F,29277,SN CRISTOBAL DE LAS CASA,CHIAPAS,W3672,367,9610.0,C
1-850766-BD,F,94337,ORIZABA,VERACRUZ DE IGNACIO DE LA LLAVE,W3431,343,9933.0,E
1-942208-NB,M,22940,ENSENADA,BAJA CALIFORNIA,W1392,139,6777.0,C
1-773892-AL,F,45260,IXTLAHUACAN DEL RIO,JALISCO,Z5572,3557,9934.0,C
1-722250-ZG,M,86930,BALANCAN,TABASCO,V8174,354,9610.0,C
1-624196-TF,M,44810,GUADALAJARA,JALISCO,V0401,100,6150.0,C
1-835084-NM,M,34000,DURANGO,DURANGO,W2205,220,9932.0,C
1-926173-WA,M,57130,NEZAHUALCOYOTL,MEXICO,V5036,499,4831.0,C
1-364810-W\,M,47170,SAN JULIAN,JALISCO,W1653,165,6150.0,C
1-596956-PH,M,7320,GUSTAVO A MADERO,CIUDAD DE MEXICO,W0035,3,4831.0,V
1-705173-UG,F,54880,MELCHOR OCAMPO,MEXICO,V0259,48,9934.0,C
1-845469-TN,F,90500,HUAMANTLA,TLAXCALA,W3283,328,9933.0,C
1-815553-SN,F,4250,COYOACAN,CIUDAD DE MEXICO,W5478,547,4831.0,C
1-198226-FG,M,9060,IZTAPALAPA,CIUDAD DE MEXICO,W0053,5,4831.0,C
1-629694-PP,F,85130,CAJEME,SONORA,W1803,180,6777.0,D
1-910080-YA,M,60320,LOS REYES,MICHOACAN DE OCAMPO,V0390,297,6150.0,C
1-121182-PN,M,25270,SALTILLO,COAHUILA DE ZARAGOZA,W4838,483,9932.0,C
1-354899-TF,M,22940,ENSENADA,BAJA CALIFORNIA,V8159,139,6777.0,C
1-159688-PR,M,6070,CUAUHTEMOC,CIUDAD DE MEXICO,W0612,61,4831.0,S
1-174820-BY,M,11270,MIGUEL HIDALGO,CIUDAD DE MEXICO,W0998,99,9934.0,S
1-950472-DX,F,80177,CULIACAN,SINALOA,V5083,3976,6777.0,C
1-912175-JG,F,14010,TLALPAN,CIUDAD DE MEXICO,V0255,67,4831.0,C
1-307761-ED,F,80070,CULIACAN,SINALOA,V5083,3976,6777.0,C
1-821393-BP,M,85010,CAJEME,SONORA,Z0154,3015,4831.0,C
1-915762-GQ,M,52977,ATIZAPAN DE ZARAGOZA,MEXICO,W7723,772,9934.0,C
1-549964-NQ,M,3010,BENITO JUAREZ,CIUDAD DE MEXICO,W0592,59,4831.0,C
1-914707-WE,F,4530,COYOACAN,CIUDAD DE MEXICO,Z0133,3013,4831.0,S
1-799500-NB,F,1640,ALVARO OBREGON,CIUDAD DE MEXICO,V0501,584,4831.0,S
1-855975-[G,M,38000,CELAYA,GUANAJUATO,W3021,302,9931.0,C
1-835495-G\,M,36700,SALAMANCA,GUANAJUATO,W2748,274,9931.0,S
1-466125-VA,M,1700,ALVARO OBREGON,CIUDAD DE MEXICO,V0085,709,9931.0,S
1-134647-UX,M,88700,REYNOSA,TAMAULIPAS,W3381,338,9933.0,S
1-304866-PG,F,67140,GUADALUPE,NUEVO LEON,W4213,421,9932.0,C
1-979168-LD,M,91170,XALAPA,VERACRUZ DE IGNACIO DE LA LLAVE,V0277,334,9933.0,S
1-287797-K\,F,47170,SAN JULIAN,JALISCO,W1653,165,6150.0,S
1-359695-UR,M,54080,TLALNEPANTLA,MEXICO,V0524,53,9934.0,C
1-408245-OG,M,60030,URUAPAN,MICHOACAN DE OCAMPO,W2944,294,6150.0,C
1-683547-VB,M,47200,TEOCALTICHE,JALISCO,W1544,154,9931.0,C
1-358423-TU,F,3300,BENITO JUAREZ,CIUDAD DE MEXICO,V0479,55,4831.0,C
1-215893-SC,M,59512,JIQUILPAN,MICHOACAN DE OCAMPO,W0998,99,9934.0,C
1-247258-UD,F,84093,NOGALES,SONORA,W1781,178,6777.0,C
1-109143-KS,F,72730,CUAUTLANCINGO,PUEBLA,W1278,127,6777.0,V
1-943996-PY,F,44270,GUADALAJARA,JALISCO,W3038,303,6150.0,C
1-334497-DE,M,4600,COYOACAN,CIUDAD DE MEXICO,W6104,610,4831.0,C
1-698009-BF,F,72060,PUEBLA,PUEBLA,W1962,196,9933.0,S
1-357687-TK,M,74218,ATLIXCO,PUEBLA,V0272,325,9933.0,C
1-445103-D\,M,43998,TEPEAPULCO,HIDALGO,W0781,78,9934.0,C
1-806487-AO,M,97115,MERIDA,YUCATAN,V0554,3729,9610.0,C
1-738025-QT,M,47270,ENCARNACION DE DIAZ,JALISCO,W1563,156,9931.0,C
1-138908-WY,F,37353,LEON,GUANAJUATO,W2772,277,9931.0,S
1-629356-IM,M,21399,MEXICALI,BAJA CALIFORNIA,V0313,405,6777.0,C
1-257547-HF,M,21219,MEXICALI,BAJA CALIFORNIA,W1492,149,6777.0,S
1-545774-CY,M,49000,CIUDAD GUZMAN,JALISCO,W1539,153,6150.0,C
1-459605-ZI,M,56600,CHALCO,MEXICO,W0303,30,4831.0,C
1-750673-TO,M,86100,CENTRO,TABASCO,W3461,346,9610.0,C
1-399010-CG,M,64380,MONTERREY,NUEVO LEON,W4602,460,9932.0,C
1-586751-KN,F,4369,COYOACAN,CIUDAD DE MEXICO,W0384,38,4831.0,S
1-548329-KM,M,94300,ORIZABA,VERACRUZ DE IGNACIO DE LA LLAVE,V0683,1154,9933.0,C
1-579983-BT,F,57170,NEZAHUALCOYOTL,MEXICO,W0995,99,9934.0,S
1-306934-JH,F,66220,SAN PEDRO GARZA GARCIA,NUEVO LEON,W5292,529,9932.0,C
1-519445-MQ,M,72100,PUEBLA,PUEBLA,W9185,918,9933.0,C
1-910794-FH,F,3100,BENITO JUAREZ,CIUDAD DE MEXICO,V0693,44,4831.0,C
1-541252-NI,F,91180,XALAPA,VERACRUZ DE IGNACIO DE LA LLAVE,Z0312,3031,9933.0,S
1-445867-PJ,F,55000,ECATEPEC DE MORELOS,MEXICO,W4302,430,9934.0,S
1-831610-UZ,F,97113,MERIDA,YUCATAN,V0439,3060,9610.0,C
1-301843-MX,M,57170,NEZAHUALCOYOTL,MEXICO,W0998,99,9934.0,S
1-733440-UD,F,33700,CAMARGO,CHIHUAHUA,V5085,1132,6777.0,C
1-339415-DW,M,31214,CHIHUAHUA,CHIHUAHUA,W2193,219,6777.0,C
1-352073-CP,M,49700,SAN GABRIEL,JALISCO,W1662,166,6150.0,C
1-592618-DI,M,48745,EL GRULLO,JALISCO,W1611,161,6150.0,C
1-972897-XV,M,7830,GUSTAVO A MADERO,CIUDAD DE MEXICO,V0611,3803,9934.0,C
1-625181-XG,M,1710,ALVARO OBREGON,CIUDAD DE MEXICO,W0522,52,9934.0,S
1-158171-PX,M,97139,MERIDA,YUCATAN,Z0568,3056,9610.0,S
1-637186-ON,F,25900,RAMOS ARIZPE,COAHUILA DE ZARAGOZA,W2382,238,9932.0,C
1-625306-AF,M,60440,PERIBAN,MICHOACAN DE OCAMPO,V0390,297,6150.0,C
1-342880-KT,F,72495,PUEBLA,PUEBLA,Z0323,3032,9933.0,C
1-699189-IG,M,45070,ZAPOPAN,JALISCO,W1171,117,6150.0,S
1-271407-WV,M,83150,HERMOSILLO,SONORA,V0070,177,6777.0,C
1-588977-HV,F,86750,CENTLA,TABASCO,W3552,355,9610.0,S
1-773527-RK,M,64920,MONTERREY,NUEVO LEON,W2511,251,9932.0,C
1-219757-LF,F,21280,MEXICALI,BAJA CALIFORNIA,W1493,149,6777.0,V
1-425527-AM,M,30064,COMITAN DE DOMINGUEZ,CHIAPAS,W3593,359,9610.0,C
1-822272-TZ,F,47400,LAGOS DE MORENO,JALISCO,W5018,501,6150.0,S
1-506841-UB,M,34199,DURANGO,DURANGO,W2204,220,9932.0,C
1-253201-WI,M,4640,COYOACAN,CIUDAD DE MEXICO,Z0138,3013,4831.0,C
1-108258-AV,M,45116,ZAPOPAN,JALISCO,W1009,100,6150.0,C
1-424328-PB,M,25000,SALTILLO,COAHUILA DE ZARAGOZA,W2428,242,9932.0,S
1-377419-FR,F,1120,ALVARO OBREGON,CIUDAD DE MEXICO,W0238,23,9934.0,C
1-610776-YV,M,48740,EL GRULLO,JALISCO,W1614,161,6150.0,C
1-825118-RB,F,3810,BENITO JUAREZ,CIUDAD DE MEXICO,W0443,44,4831.0,S
1-168439-IE,M,78216,SAN LUIS POTOSI,SAN LUIS POTOSI,V1084,287,9931.0,C
1-788930-RM,F,69730,SAN MIGUEL TLACOTEPEC,OAXACA,X1248,1124,9933.0,C
1-565024-[Q,M,45150,ZAPOPAN,JALISCO,V0247,120,6150.0,C
1-582164-GP,M,67350,ALLENDE,NUEVO LEON,W2563,256,9932.0,S
1-152588-BL,M,47270,ENCARNACION DE DIAZ,JALISCO,V0253,1892,9931.0,C
1-871309-NY,F,86019,CENTRO,TABASCO,W3468,346,9610.0,S
1-897363-WC,M,97128,MERIDA,YUCATAN,W3745,374,9610.0,C
1-984518-BG,M,1460,ALVARO OBREGON,CIUDAD DE MEXICO,W0012,1,4831.0,S
1-133126-IW,M,1030,ALVARO OBREGON,CIUDAD DE MEXICO,V0551,26,4831.0,C
1-445600-RK,F,97000,MERIDA,YUCATAN,W6548,654,9610.0,S
1-843130-CR,F,81384,AHOME,SINALOA,W1983,198,6777.0,C
1-618690-SY,M,47170,SAN JULIAN,JALISCO,W1653,165,6150.0,C
1-702118-XP,F,49700,SAN GABRIEL,JALISCO,W1662,166,6150.0,S
1-672089-KR,M,27010,TORREON,COAHUILA DE ZARAGOZA,V0491,474,9932.0,C
1-893781-UO,F,92880,TUXPAM,VERACRUZ DE IGNACIO DE LA LLAVE,W3428,342,9933.0,S
1-397915-FU,F,27110,TORREON,COAHUILA DE ZARAGOZA,W2258,225,9932.0,C
1-729098-NY,M,85506,GUAYMAS,SONORA,V0175,182,6777.0,C
1-236217-EP,F,20234,AGUASCALIENTES,AGUASCALIENTES,W2863,286,9931.0,C
1-711074-[R,F,72840,SAN ANDRES CHOLULA,PUEBLA,W4563,456,9933.0,C
1-473770-OR,F,86750,CENTLA,TABASCO,W3551,355,9610.0,C
1-311566-TR,M,45740,VILLA CORONA,JALISCO,W1832,183,6150.0,C
1-688347-JJ,F,72480,PUEBLA,PUEBLA,W3168,316,9933.0,S
1-522104-AS,F,93260,POZA RICA DE HIDALGO,VERACRUZ DE IGNACIO DE LA LLAVE,W3382,338,9933.0,C
1-740829-UE,M,94300,ORIZABA,VERACRUZ DE IGNACIO DE LA LLAVE,W3434,343,9933.0,C
1-760589-CG,F,21920,MEXICALI,BAJA CALIFORNIA,W1463,146,6777.0,C
1-661591-JO,M,11510,MIGUEL HIDALGO,CIUDAD DE MEXICO,Z0532,3053,9934.0,C
1-345965-JH,F,66220,SAN PEDRO GARZA GARCIA,NUEVO LEON,W2551,255,9932.0,C
1-701283-VL,M,6720,CUAUHTEMOC,CIUDAD DE MEXICO,W0852,85,4831.0,U
1-436468-CQ,M,72450,PUEBLA,PUEBLA,Z0154,3015,4831.0,S
1-366024-HL,M,72540,PUEBLA,PUEBLA,Z0543,3054,4831.0,S
1-475264-IX,M,66220,SAN PEDRO GARZA GARCIA,NUEVO LEON,W2553,255,9932.0,C
1-435705-PQ,F,58240,MORELIA,MICHOACAN DE OCAMPO,W7048,704,6150.0,C
1-748553-DR,M,47300,YAHUALICA DE GONZALEZ GAL,JALISCO,W1648,164,6150.0,C
1-941204-VE,M,6720,CUAUHTEMOC,CIUDAD DE MEXICO,W0128,12,4831.0,S
1-116966-IC,M,76140,QUERETARO,QUERETARO,W3739,373,9931.0,C
1-261982-W\,M,89070,TAMPICO,TAMAULIPAS,V0224,457,9932.0,S
1-432738-NM,M,52780,HUIXQUILUCAN,MEXICO,Z0261,3026,9934.0,C
1-255575-VD,M,3100,BENITO JUAREZ,CIUDAD DE MEXICO,V0692,44,4831.0,C
1-717528-OZ,M,86126,CENTRO,TABASCO,W3521,352,9610.0,C
1-878267-TG,M,62400,CUERNAVACA,MORELOS,V0651,99,9934.0,C
1-907397-OO,F,66437,SAN NICOLAS DE LOS GARZA,NUEVO LEON,W4028,402,9932.0,V
1-164615-NC,F,48900,AUTLAN DE NAVARRO,JALISCO,W1599,159,6150.0,C
1-370943-EI,F,44500,GUADALAJARA,JALISCO,W4642,464,6150.0,C
1-737351-[E,M,86040,CENTRO,TABASCO,V8174,347,9610.0,S
1-267170-A[,M,22710,PLAYAS DE ROSARITO,BAJA CALIFORNIA,W1332,133,6777.0,C
1-385337-TS,M,44380,GUADALAJARA,JALISCO,V0127,104,6150.0,D
1-852306-SF,F,15900,VENUSTIANO CARRANZA,CIUDAD DE MEXICO,Z0544,3054,4831.0,C
1-928146-WG,M,24157,CARMEN,CAMPECHE,X8654,1865,9610.0,C
1-428514-RL,F,44610,GUADALAJARA,JALISCO,Z8083,3808,6150.0,C
1-829077-XE,F,49600,ZAPOTILTIC,JALISCO,V8154,157,6150.0,S
1-111963-GX,F,21370,MEXICALI,BAJA CALIFORNIA,W1492,149,6777.0,C
1-583858-NR,F,48200,TALPA DE ALLENDE,JALISCO,W1913,191,6150.0,C
1-844595-ZA,F,77716,SOLIDARIDAD,QUINTANA ROO,V8154,152,6150.0,C
1-123134-KJ,M,84066,NOGALES,SONORA,Z8161,3816,6777.0,C
1-898371-EQ,M,53780,NAUCALPAN,MEXICO,S9943,6994,9934.0,C
1-689034-DK,M,9420,IZTAPALAPA,CIUDAD DE MEXICO,W0995,99,9934.0,S
1-647994-GV,M,45135,ZAPOPAN,JALISCO,W2902,290,6150.0,C
